state,year,pct_male,pct_age_15_34,pct_age_65_plus,pct_black,pct_hispanic,pct_white_nh
Oklahoma,2021,49.81476257592755,27.447706878937296,16.052097962889384,7.889701310290473,12.247615888631072,63.58062888531363
Oklahoma,2022,49.76773151151042,27.51145667958194,16.312833844744482,7.904542888498935,12.573150703199659,63.107588415909255
Oklahoma,2023,49.749520452787294,27.60233300705704,16.617346979049906,7.926515803350121,12.908527849260354,62.64129868489604
Oregon,2014,49.50402817135117,26.681329998862672,15.840332754415831,2.049655436070637,12.416128623078306,77.0983699946059
Oregon,2015,49.52699262568364,26.59526763686929,16.282373059681845,2.081700278359664,12.580557824205894,76.72645949700166
Oregon,2016,49.54700043070688,26.68684775574351,16.655799237333664,2.1184768856007823,12.757865286710798,76.24523272463513
Oregon,2017,49.56988822109067,26.61303973144899,17.09288032148191,2.1458811456337554,13.003466838859264,75.80159496770665
Oregon,2018,49.57887319297685,26.532040583831197,17.60457297148968,2.1803554790227793,13.22538482977805,75.4133941176105
Oregon,2019,49.57430013785199,26.463361065018137,18.130288635322177,2.2119647561879225,13.443913782258363,75.046345973403
Oregon,2020,49.88447705135683,26.212237140533762,18.151873101904243,2.2432747457976876,13.958489005060962,74.41972332913393
Oregon,2021,49.872276642707035,26.147848038219507,18.634571175846624,2.2767484285668975,14.244590287950212,73.96393486144018
Oregon,2022,49.830152010471345,26.10151156572696,19.121267525267264,2.339965358133821,14.596100042010871,73.36267882630924
Oregon,2023,49.79996966946807,26.064084351004567,19.589035465462644,2.394316757524405,14.918629607984963,72.83688268273083
Pennsylvania,2014,48.90112029087288,26.224376176089663,16.688896025074904,11.642427780512042,6.578324053859514,77.83074502407369
Pennsylvania,2015,48.935936483323715,26.17287255710354,17.022232807014444,11.717091334542314,6.804769536564889,77.42581258652376
Pennsylvania,2016,48.96171300581118,26.12262860570946,17.41270338245363,11.80163253331048,7.055559743356279,76.9815508784946
Pennsylvania,2017,48.974827738937414,26.024842045666013,17.811763780865466,11.893397247402612,7.334775651659569,76.52066925633694
Pennsylvania,2018,49.001159877890004,25.95165299189085,18.228811735275535,11.994067970546268,7.652071295836627,76.03012450438582
